,latitude,longitude,altitude,geometry,coordinates,timestamp,version,changeset,type,building,addr:street,addr:housename,building:levels,id,addr:city,addr:postcode,addr:housenumber,d_num,name,amenity,club,shop,source,addr:country,office,administrative,training,tourism,cuisine,leisure,healthcare,opening_hours,outdoor_seating,phone,website,studio,layer,resort,fuel:cng,fuel:diesel,fuel:octane_92,fuel:octane_95,building:flats,highway,ref,oneway,surface,lanes,maxspeed,bridge,service,name:ru,living_street,tracktype,junction,footway,tunnel,fixme,ford,railway,traffic_signals,access,barrier,crossing,smoking,internet_access,entrance,bus,public_transport,waterway,foot,horse,bicycle,motor_vehicle
1808,,,,"POLYGON ((61.8844177 57.3709152, 61.8844582 57.3708344, 61.8847771 57.370881, 61.8847365 57.3709617, 61.8844177 57.3709152))","61.8844177,57.3709152,61.8844582,57.3708344,61.8847771,57.370881,61.8847365,57.3709617,61.8844177,57.3709152",1970-01-01T00:00:01Z,1,1,,house,Максима Горького,,,way/741991582,Артёмовский,623782.0,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,,,,"POLYGON ((61.8845106 57.3707176, 61.8845436 57.3706517, 61.8846467 57.3706667, 61.8846688 57.3706227, 61.8847811 57.370639, 61.884726 57.370749, 61.8845106 57.3707176))","61.8845106,57.3707176,61.8845436,57.3706517,61.8846467,57.3706667,61.8846688,57.3706227,61.8847811,57.370639,61.884726,57.370749,61.8845106,57.3707176",1970-01-01T00:00:01Z,1,1,,house,Максима Горького,,,way/741991583,Артёмовский,623782.0,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,,,,"POLYGON ((61.8846264 57.3704904, 61.8846566 57.3704247, 61.8847536 57.3704376, 61.8847968 57.3703436, 61.8849153 57.3703594, 61.8848419 57.3705192, 61.8846264 57.3704904))","61.8846264,57.3704904,61.8846566,57.3704247,61.8847536,57.3704376,61.8847968,57.3703436,61.8849153,57.3703594,61.8848419,57.3705192,61.8846264,57.3704904",1970-01-01T00:00:01Z,1,1,,house,Максима Горького,,,way/741991584,Артёмовский,623782.0,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,,,,"POLYGON ((61.8859281 57.3704101, 61.8859952 57.3702731, 61.8861721 57.3702983, 61.886105 57.3704353, 61.8859281 57.3704101))","61.8859281,57.3704101,61.8859952,57.3702731,61.8861721,57.3702983,61.886105,57.3704353,61.8859281,57.3704101",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741991585,Артёмовский,623782.0,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,,,,"POLYGON ((61.8858351 57.3706586, 61.8859025 57.3705216, 61.886047 57.3705423, 61.8859796 57.3706792, 61.8858351 57.3706586))","61.8858351,57.3706586,61.8859025,57.3705216,61.886047,57.3705423,61.8859796,57.3706792,61.8858351,57.3706586",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741991586,Артёмовский,623782.0,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,,,,"POLYGON ((61.8851856 57.3718399, 61.885236 57.3717412, 61.8854451 57.3717722, 61.8853948 57.3718709, 61.8851856 57.3718399))","61.8851856,57.3718399,61.885236,57.3717412,61.8854451,57.3717722,61.8853948,57.3718709,61.8851856,57.3718399",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741991587,Артёмовский,623782.0,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,,,,"POLYGON ((61.8855637 57.371036, 61.8855997 57.3709656, 61.8858244 57.3709989, 61.8857884 57.3710694, 61.8855637 57.371036))","61.8855637,57.371036,61.8855997,57.3709656,61.8858244,57.3709989,61.8857884,57.3710694,61.8855637,57.371036",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741991588,Артёмовский,623782.0,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,,,,"POLYGON ((61.8853513 57.3715556, 61.8854018 57.3714695, 61.885568 57.3714979, 61.8855174 57.371584, 61.8853513 57.3715556))","61.8853513,57.3715556,61.8854018,57.3714695,61.885568,57.3714979,61.8855174,57.371584,61.8853513,57.3715556",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741991589,Артёмовский,623782.0,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,,,,"POLYGON ((61.8867765 57.3702857, 61.886845 57.370178, 61.887125 57.3702299, 61.8870565 57.3703375, 61.8867765 57.3702857))","61.8867765,57.3702857,61.886845,57.370178,61.887125,57.3702299,61.8870565,57.3703375,61.8867765,57.3702857",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741995184,Артёмовский,623782.0,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,,,,"POLYGON ((61.8869607 57.3699411, 61.8869904 57.3698707, 61.8871711 57.3698928, 61.8871415 57.3699632, 61.8869607 57.3699411))","61.8869607,57.3699411,61.8869904,57.3698707,61.8871711,57.3698928,61.8871415,57.3699632,61.8869607,57.3699411",1970-01-01T00:00:01Z,1,1,,house,Железнодорожников,,,way/741995185,Артёмовский,623782.0,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,,,,"POLYGON ((61.8859211 57.3719534, 61.8859769 57.3718597, 61.8861743 57.3718939, 61.8861186 57.3719876, 61.8859211 57.3719534))","61.8859211,57.3719534,61.8859769,57.3718597,61.8861743,57.3718939,61.8861186,57.3719876,61.8859211,57.3719534",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741995186,Артёмовский,623782.0,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,,,,"POLYGON ((61.8860579 57.3716911, 61.8861009 57.3716106, 61.8862144 57.3716282, 61.8861714 57.3717087, 61.8860579 57.3716911))","61.8860579,57.3716911,61.8861009,57.3716106,61.8862144,57.3716282,61.8861714,57.3717087,61.8860579,57.3716911",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741995187,Артёмовский,623782.0,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,,,,"POLYGON ((61.8863487 57.3710875, 61.8863891 57.3710146, 61.8865971 57.3710481, 61.8865566 57.371121, 61.8863487 57.3710875))","61.8863487,57.3710875,61.8863891,57.3710146,61.8865971,57.3710481,61.8865566,57.371121,61.8863487,57.3710875",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741995188,Артёмовский,623782.0,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,,,,"POLYGON ((61.8864929 57.3708178, 61.8865376 57.3707374, 61.8867423 57.3707705, 61.8866976 57.3708509, 61.8864929 57.3708178))","61.8864929,57.3708178,61.8865376,57.3707374,61.8867423,57.3707705,61.8866976,57.3708509,61.8864929,57.3708178",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741995189,Артёмовский,623782.0,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,,,,"POLYGON ((61.8863548 57.3720129, 61.886408 57.3719246, 61.8865581 57.3719509, 61.8865049 57.3720392, 61.8863548 57.3720129))","61.8863548,57.3720129,61.886408,57.3719246,61.8865581,57.3719509,61.8865049,57.3720392,61.8863548,57.3720129",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741995190,Артёмовский,623782.0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,,,,"POLYGON ((61.8866919 57.3720652, 61.8867316 57.3719972, 61.8869379 57.3720321, 61.8868982 57.3721002, 61.8866919 57.3720652))","61.8866919,57.3720652,61.8867316,57.3719972,61.8869379,57.3720321,61.8868982,57.3721002,61.8866919,57.3720652",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741995191,Артёмовский,623782.0,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,,,,"POLYGON ((61.8877191 57.3722186, 61.8875683 57.3721941, 61.8876055 57.3721277, 61.8877562 57.3721522, 61.8877191 57.3722186))","61.8877191,57.3722186,61.8875683,57.3721941,61.8876055,57.3721277,61.8877562,57.3721522,61.8877191,57.3722186",1970-01-01T00:00:01Z,1,1,,house,Гоголя,,,way/741995192,Артёмовский,623782.0,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,,,,"POLYGON ((61.8877661 57.3718747, 61.8878061 57.3717992, 61.8879999 57.371829, 61.8879599 57.3719045, 61.8877661 57.3718747))","61.8877661,57.3718747,61.8878061,57.3717992,61.8879999,57.371829,61.8879599,57.3719045,61.8877661,57.3718747",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741995193,Артёмовский,623782.0,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,,,,"POLYGON ((61.887841 57.3717301, 61.8878801 57.3716651, 61.8880612 57.3716968, 61.888022 57.3717618, 61.887841 57.3717301))","61.887841,57.3717301,61.8878801,57.3716651,61.8880612,57.3716968,61.888022,57.3717618,61.887841,57.3717301",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741995194,Артёмовский,623782.0,33,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,,,,"POLYGON ((61.8879642 57.3715298, 61.8879991 57.3714548, 61.8881644 57.3714772, 61.8881295 57.3715522, 61.8879642 57.3715298))","61.8879642,57.3715298,61.8879991,57.3714548,61.8881644,57.3714772,61.8881295,57.3715522,61.8879642,57.3715298",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741995195,Артёмовский,623782.0,35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,,,,"POLYGON ((61.8880751 57.371102, 61.8881161 57.3710297, 61.8883644 57.3710707, 61.8883235 57.3711429, 61.8880751 57.371102))","61.8880751,57.371102,61.8881161,57.3710297,61.8883644,57.3710707,61.8883235,57.3711429,61.8880751,57.371102",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741995196,Артёмовский,623782.0,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,,,,"POLYGON ((61.8882658 57.370897, 61.888301 57.3708283, 61.8884814 57.3708551, 61.8884462 57.3709239, 61.8882658 57.370897))","61.8882658,57.370897,61.888301,57.3708283,61.8884814,57.3708551,61.8884462,57.3709239,61.8882658,57.370897",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741995197,Артёмовский,623782.0,39,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,,,,"POLYGON ((61.888611 57.3705754, 61.8885496 57.3706796, 61.8882192 57.370623, 61.8882806 57.3705188, 61.888611 57.3705754))","61.888611,57.3705754,61.8885496,57.3706796,61.8882192,57.370623,61.8882806,57.3705188,61.888611,57.3705754",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741995198,Артёмовский,623782.0,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,,,,"POLYGON ((61.8885484 57.3703963, 61.888605 57.3702844, 61.8887532 57.3703062, 61.8886965 57.3704181, 61.8885484 57.3703963))","61.8885484,57.3703963,61.888605,57.3702844,61.8887532,57.3703062,61.8886965,57.3704181,61.8885484,57.3703963",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741995199,Артёмовский,623782.0,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,,,,"POLYGON ((61.8886966 57.3713358, 61.888735 57.3712637, 61.8888957 57.3712887, 61.8888572 57.3713607, 61.8886966 57.3713358))","61.8886966,57.3713358,61.888735,57.3712637,61.8888957,57.3712887,61.8888572,57.3713607,61.8886966,57.3713358",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741997332,Артёмовский,623782.0,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,,,,"POLYGON ((61.8885045 57.3717212, 61.8885545 57.3716159, 61.8887026 57.3716363, 61.8886526 57.3717416, 61.8885045 57.3717212))","61.8885045,57.3717212,61.8885545,57.3716159,61.8887026,57.3716363,61.8886526,57.3717416,61.8885045,57.3717212",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741997333,Артёмовский,623782.0,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,,,,"POLYGON ((61.8883978 57.3719578, 61.8884332 57.3718968, 61.8886132 57.3719273, 61.8885777 57.3719882, 61.8883978 57.3719578))","61.8883978,57.3719578,61.8884332,57.3718968,61.8886132,57.3719273,61.8885777,57.3719882,61.8883978,57.3719578",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741997334,Артёмовский,623782.0,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,,,,"POLYGON ((61.8897478 57.371217, 61.8897988 57.3711353, 61.8899141 57.3711562, 61.8898631 57.3712379, 61.8897478 57.371217))","61.8897478,57.371217,61.8897988,57.3711353,61.8899141,57.3711562,61.8898631,57.3712379,61.8897478,57.371217",1970-01-01T00:00:01Z,1,1,,house,Щорса,,,way/741997335,Артёмовский,623782.0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,,,,"POLYGON ((61.8901738 57.3713255, 61.8902266 57.3712488, 61.8903372 57.3712709, 61.8902845 57.3713476, 61.8901738 57.3713255))","61.8901738,57.3713255,61.8902266,57.3712488,61.8903372,57.3712709,61.8902845,57.3713476,61.8901738,57.3713255",1970-01-01T00:00:01Z,1,1,,house,Щорса,,,way/741997336,Артёмовский,623782.0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,,,,"POLYGON ((61.8901672 57.3714873, 61.8902119 57.3714139, 61.8903524 57.3714387, 61.8903077 57.3715121, 61.8901672 57.3714873))","61.8901672,57.3714873,61.8902119,57.3714139,61.8903524,57.3714387,61.8903077,57.3715121,61.8901672,57.3714873",1970-01-01T00:00:01Z,1,1,,house,Щорса,,,way/741997337,Артёмовский,623782.0,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,,,,"POLYGON ((61.8900469 57.3716278, 61.8900902 57.3715652, 61.8902449 57.3715963, 61.8902016 57.3716589, 61.8900469 57.3716278))","61.8900469,57.3716278,61.8900902,57.3715652,61.8902449,57.3715963,61.8902016,57.3716589,61.8900469,57.3716278",1970-01-01T00:00:01Z,1,1,,ruins,Щорса,,,way/741997338,Артёмовский,623782.0,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,,,,"POLYGON ((61.8899212 57.3718009, 61.889959 57.371737, 61.8901732 57.3717738, 61.8901354 57.3718377, 61.8899212 57.3718009))","61.8899212,57.3718009,61.889959,57.371737,61.8901732,57.3717738,61.8901354,57.3718377,61.8899212,57.3718009",1970-01-01T00:00:01Z,1,1,,ruins,Щорса,,,way/741997339,Артёмовский,623782.0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,,,,"POLYGON ((61.8905626 57.3707456, 61.8906312 57.3706409, 61.8907266 57.3706591, 61.8907048 57.3706922, 61.8907916 57.3707088, 61.8907447 57.3707803, 61.8905626 57.3707456))","61.8905626,57.3707456,61.8906312,57.3706409,61.8907266,57.3706591,61.8907048,57.3706922,61.8907916,57.3707088,61.8907447,57.3707803,61.8905626,57.3707456",1970-01-01T00:00:01Z,1,1,,house,Щорса,,,way/741997340,Артёмовский,623782.0,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,,,,"POLYGON ((61.888928 57.3708241, 61.8889786 57.3707299, 61.8891588 57.370758, 61.8891082 57.3708522, 61.888928 57.3708241))","61.888928,57.3708241,61.8889786,57.3707299,61.8891588,57.370758,61.8891082,57.3708522,61.888928,57.3708241",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741997341,Артёмовский,623782.0,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,,,,"POLYGON ((61.889008 57.3706779, 61.8890451 57.3706026, 61.8892487 57.3706317, 61.8892117 57.370707, 61.889008 57.3706779))","61.889008,57.3706779,61.8890451,57.3706026,61.8892487,57.3706317,61.8892117,57.370707,61.889008,57.3706779",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741997342,Артёмовский,623782.0,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,,,,"POLYGON ((61.8890957 57.3704608, 61.8891315 57.3703955, 61.8892339 57.3704118, 61.8892623 57.3703599, 61.8893644 57.3703761, 61.8893001 57.3704934, 61.8890957 57.3704608))","61.8890957,57.3704608,61.8891315,57.3703955,61.8892339,57.3704118,61.8892623,57.3703599,61.8893644,57.3703761,61.8893001,57.3704934,61.8890957,57.3704608",1970-01-01T00:00:01Z,1,1,,house,Бабушкина,,,way/741997343,Артёмовский,623782.0,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,,,,"POLYGON ((61.8896993 57.3701692, 61.8897675 57.3700421, 61.8899193 57.3700658, 61.8898512 57.3701928, 61.8896993 57.3701692))","61.8896993,57.3701692,61.8897675,57.3700421,61.8899193,57.3700658,61.8898512,57.3701928,61.8896993,57.3701692",1970-01-01T00:00:01Z,1,1,,house,Железнодорожников,,,way/741997344,Артёмовский,623782.0,25А,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,,,,"POLYGON ((61.8901215 57.3702165, 61.8901969 57.3700869, 61.8903513 57.370113, 61.8902759 57.3702426, 61.8901215 57.3702165))","61.8901215,57.3702165,61.8901969,57.3700869,61.8903513,57.370113,61.8902759,57.3702426,61.8901215,57.3702165",1970-01-01T00:00:01Z,1,1,,house,Железнодорожников,,,way/741997345,Артёмовский,623782.0,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,,,,"POLYGON ((61.8809596 57.3693551, 61.8806887 57.3693492, 61.8806976 57.369231, 61.8809685 57.3692369, 61.8809596 57.3693551))","61.8809596,57.3693551,61.8806887,57.3693492,61.8806976,57.369231,61.8809685,57.3692369,61.8809596,57.3693551",1970-01-01T00:00:01Z,1,1,,house,Железнодорожников,,,way/742079223,Артёмовский,623782.0,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,,,,"POLYGON ((61.8811336 57.3693578, 61.8811425 57.3692408, 61.8813248 57.3692448, 61.8813159 57.3693618, 61.8811336 57.3693578))","61.8811336,57.3693578,61.8811425,57.3692408,61.8813248,57.3692448,61.8813159,57.3693618,61.8811336,57.3693578",1970-01-01T00:00:01Z,1,1,,house,Железнодорожников,,,way/742079224,Артёмовский,623782.0,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,,,,"POLYGON ((61.881572 57.3693631, 61.8815843 57.3692523, 61.8817314 57.369257, 61.8817191 57.3693678, 61.881572 57.3693631))","61.881572,57.3693631,61.8815843,57.3692523,61.8817314,57.369257,61.8817191,57.3693678,61.881572,57.3693631",1970-01-01T00:00:01Z,1,1,,house,Железнодорожников,,,way/742079225,Артёмовский,623782.0,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,,,,"POLYGON ((61.880304 57.3679594, 61.8803075 57.3678586, 61.8806203 57.3678618, 61.8806168 57.3679625, 61.880304 57.3679594))","61.880304,57.3679594,61.8803075,57.3678586,61.8806203,57.3678618,61.8806168,57.3679625,61.880304,57.3679594",1970-01-01T00:00:01Z,1,1,,house,Станционная,,,way/742079226,Артёмовский,623782.0,56,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,,,,"POLYGON ((61.8803013 57.3682831, 61.8803034 57.3682089, 61.8804783 57.3682103, 61.8804763 57.3682845, 61.8803013 57.3682831))","61.8803013,57.3682831,61.8803034,57.3682089,61.8804783,57.3682103,61.8804763,57.3682845,61.8803013,57.3682831",1970-01-01T00:00:01Z,1,1,,house,Станционная,,,way/742079227,Артёмовский,623782.0,54,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,,,,"POLYGON ((61.8802976 57.3684992, 61.8802976 57.3684199, 61.8804867 57.3684199, 61.8804867 57.3684992, 61.8802976 57.3684992))","61.8802976,57.3684992,61.8802976,57.3684199,61.8804867,57.3684199,61.8804867,57.3684992,61.8802976,57.3684992",1970-01-01T00:00:01Z,1,1,,house,Станционная,,,way/742079228,Артёмовский,623782.0,52,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,,,,"POLYGON ((61.8802836 57.36862, 61.8802881 57.3685382, 61.8804491 57.3685407, 61.8804446 57.3686226, 61.8802836 57.36862))","61.8802836,57.36862,61.8802881,57.3685382,61.8804491,57.3685407,61.8804446,57.3686226,61.8802836,57.36862",1970-01-01T00:00:01Z,1,1,,house,Станционная,,,way/742079229,Артёмовский,623782.0,50,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,,,,"POLYGON ((61.8802568 57.3688032, 61.8802588 57.3687339, 61.8804386 57.3687354, 61.8804366 57.3688047, 61.8802568 57.3688032))","61.8802568,57.3688032,61.8802588,57.3687339,61.8804386,57.3687354,61.8804366,57.3688047,61.8802568,57.3688032",1970-01-01T00:00:01Z,1,1,,house,Станционная,,,way/742079230,Артёмовский,623782.0,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,,,,"POLYGON ((61.8802774 57.3689232, 61.8802827 57.3688389, 61.8804881 57.3688426, 61.8804828 57.3689269, 61.8802774 57.3689232))","61.8802774,57.3689232,61.8802827,57.3688389,61.8804881,57.3688426,61.8804828,57.3689269,61.8802774,57.3689232",1970-01-01T00:00:01Z,1,1,,house,Станционная,,,way/742079231,Артёмовский,623782.0,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,,,,"POLYGON ((61.8802641 57.3691059, 61.8802678 57.3690148, 61.8804689 57.3690172, 61.8804652 57.3691082, 61.8802641 57.3691059))","61.8802641,57.3691059,61.8802678,57.3690148,61.8804689,57.3690172,61.8804652,57.3691082,61.8802641,57.3691059",1970-01-01T00:00:01Z,1,1,,house,Станционная,,,way/742079232,Артёмовский,623782.0,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,,,,"POLYGON ((61.8798013 57.3676678, 61.8798073 57.3675291, 61.8799475 57.3675309, 61.8799415 57.3676695, 61.8798013 57.3676678))","61.8798013,57.3676678,61.8798073,57.3675291,61.8799475,57.3675309,61.8799415,57.3676695,61.8798013,57.3676678",1970-01-01T00:00:01Z,1,1,,house,Фрунзе,,,way/742079233,Артёмовский,623782.0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,,,,"POLYGON ((61.8802431 57.3676771, 61.8802403 57.36753, 61.8804098 57.3675291, 61.8804126 57.3676761, 61.8802431 57.3676771))","61.8802431,57.3676771,61.8802403,57.36753,61.8804098,57.3675291,61.8804126,57.3676761,61.8802431,57.3676771",1970-01-01T00:00:01Z,1,1,,house,Фрунзе,,,way/742079234,Артёмовский,623782.0,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,,,,"POLYGON ((61.8805905 57.3676659, 61.8805923 57.3675338, 61.8807449 57.3675345, 61.880743 57.3676665, 61.8805905 57.3676659))","61.8805905,57.3676659,61.8805923,57.3675338,61.8807449,57.3675345,61.880743,57.3676665,61.8805905,57.3676659",1970-01-01T00:00:01Z,1,1,,house,Фрунзе,,,way/742079235,Артёмовский,623782.0,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,,,,"POLYGON ((61.8812975 57.3676502, 61.8812984 57.3675323, 61.8814537 57.3675327, 61.8814528 57.3676506, 61.8812975 57.3676502))","61.8812975,57.3676502,61.8812984,57.3675323,61.8814537,57.3675327,61.8814528,57.3676506,61.8812975,57.3676502",1970-01-01T00:00:01Z,1,1,,house,Фрунзе,,,way/742079236,Артёмовский,623782.0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,,,,"POLYGON ((61.8817449 57.3676332, 61.8817441 57.3675269, 61.8819058 57.3675265, 61.8819067 57.3676328, 61.8817449 57.3676332))","61.8817449,57.3676332,61.8817441,57.3675269,61.8819058,57.3675265,61.8819067,57.3676328,61.8817449,57.3676332",1970-01-01T00:00:01Z,1,1,,house,Фрунзе,,,way/742079237,Артёмовский,623782.0,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,,,,"POLYGON ((61.882084 57.3676497, 61.8820859 57.3675301, 61.8822122 57.3675307, 61.8822102 57.3676503, 61.882084 57.3676497))","61.882084,57.3676497,61.8820859,57.3675301,61.8822122,57.3675307,61.8822102,57.3676503,61.882084,57.3676497",1970-01-01T00:00:01Z,1,1,,house,Фрунзе,,,way/742079238,Артёмовский,623782.0,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
